"Date","Temp","Q","P","E"
"9/30/2011",13.8,1.862,10.2,1.8
"10/1/2011",12.7,3.143,1.3,1.7
"10/2/2011",13.8,2.731,17.8,1.8
"10/3/2011",9.7,5.306,4.9,1.4
"10/4/2011",7.7,5.759,5,1.2
"10/5/2011",5.2,4.525,0.2,0.9
"10/6/2011",6,3.887,0,1
"10/7/2011",6.1,3.092,0.1,1
"10/8/2011",8.1,2.818,0.1,1.1
"10/9/2011",10.3,1.673,0,1.3
"10/10/2011",8.6,1.667,0.1,1.2
"10/11/2011",8.1,2.069,0.2,1.1
"10/12/2011",9.7,2.561,0.2,1.2
"10/13/2011",11.1,1.943,6.3,1.3
"10/14/2011",12.8,1.586,0.1,1.5
"10/15/2011",11.1,1.476,0.1,1.3
"10/16/2011",9,1.464,0.1,1.1
"10/17/2011",10.4,1.432,0,1.2
"10/18/2011",8.5,1.416,3.3,1.1
"10/19/2011",9.2,2.099,4.8,1.1
"10/20/2011",10.7,2.647,12.2,1.2
"10/21/2011",10.7,1.937,0.2,1.2
"10/22/2011",11.1,2.963,16.1,1.2
"10/23/2011",11.4,3.014,0.4,1.2
"10/24/2011",11.4,2.124,10.4,1.2
"10/25/2011",11.1,3.288,0.8,1.1
"10/26/2011",10,4.107,0,1
"10/27/2011",10.2,2.712,0,1.1
"10/28/2011",14.1,2.535,0,1.3
"10/29/2011",13.6,2.269,0,1.2
"10/30/2011",15.7,1.993,3.3,1.3
"10/31/2011",9.2,1.816,0,0.9
"11/1/2011",12.4,1.878,1,1.1
"11/2/2011",12.1,2.013,13.5,1.1
"11/3/2011",6.3,3.532,0,0.7
"11/4/2011",4.2,3.432,0,0.6
"11/5/2011",9.2,3.102,12.3,0.9
"11/6/2011",5.9,4.045,5.3,0.7
"11/7/2011",4,4.576,0,0.5
"11/8/2011",5.1,3.794,0.4,0.6
"11/9/2011",6.8,3.711,3.1,0.7
"11/10/2011",4.9,3.743,5,0.5
"11/11/2011",3,3.847,4.5,0.4
"11/12/2011",3.2,4.269,0.9,0.5
"11/13/2011",3.4,3.572,0.2,0.4
"11/14/2011",0.8,2.82,0.5,0.3
"11/15/2011",2.1,3.214,0,0.4
"11/16/2011",-0.6,3.473,3.6,0.2
"11/17/2011",0.5,3.541,7.8,0.3
"11/18/2011",0.5,6.736,27.3,0.3
"11/19/2011",-0.4,9.785,8.8,0.2
"11/20/2011",-2.6,8.958,1.2,0.1
"11/21/2011",-4,6.825,0,0.1
"11/22/2011",-4.2,6.544,0.8,0.1
"11/23/2011",0.2,6.204,2.7,0.2
"11/24/2011",2.2,5.162,0.1,0.3
"11/25/2011",1.7,4.622,0,0.3
"11/26/2011",1.7,4.45,0,0.3
"11/27/2011",4,4.935,0,0.4
"11/28/2011",4.3,4.559,0,0.4
"11/29/2011",4.6,5.187,0,0.4
"11/30/2011",2.7,4.554,0,0.3
"12/1/2011",3.1,4.937,1.4,0.4
"12/2/2011",5.5,4.314,0.9,0.5
"12/3/2011",4.7,6.342,0,0.4
"12/4/2011",5.3,5.749,6.9,0.5
"12/5/2011",1.1,4.408,0.1,0.3
"12/6/2011",0.2,7.756,0,0.2
"12/7/2011",4.8,5.138,0.4,0.4
"12/8/2011",6.5,6.523,0.8,0.5
"12/9/2011",5.7,5.262,8.4,0.5
"12/10/2011",3.2,8.475,8.7,0.4
"12/11/2011",7.8,7.305,3.3,0.6
"12/12/2011",7,5.765,2.5,0.5
"12/13/2011",4.4,9.178,3.7,0.4
"12/14/2011",3.5,8.962,6.9,0.4
"12/15/2011",-1.3,11.239,4.1,0.2
"12/16/2011",-4.1,9.482,0.2,0.1
"12/17/2011",-2.4,9.613,4.7,0.1
"12/18/2011",6.6,9.637,11.8,0.5
"12/19/2011",5.3,13.634,3.2,0.4
"12/20/2011",-3.1,15.099,0.1,0.1
"12/21/2011",-3.7,13.324,0,0.1
"12/22/2011",-0.1,11.769,0,0.2
"12/23/2011",3.3,12.33,1.9,0.3
"12/24/2011",6.1,9.346,1.2,0.5
"12/25/2011",8.1,7.937,6.2,0.5
"12/26/2011",8.3,8.701,13.8,0.6
"12/27/2011",4,17.653,15.3,0.4
"12/28/2011",1.1,20.676,4.8,0.3
"12/29/2011",0.2,20.763,2.7,0.2
"12/30/2011",0.1,17.192,2.5,0.2
"12/31/2011",2.2,15.894,5.7,0.3
"1/1/2012",4.2,15.492,4,0.4
"1/2/2012",4,16.673,0,0.4
"1/3/2012",1.7,17.18,0.7,0.3
"1/4/2012",4.6,14.748,0.2,0.4
"1/5/2012",5.7,12.477,0,0.5
"1/6/2012",4,13.224,0.2,0.4
"1/7/2012",3.3,11.391,0.3,0.4
"1/8/2012",3.2,7.422,4.4,0.4
"1/9/2012",3.4,10.02,6.2,0.4
"1/10/2012",0.5,9.973,0.1,0.2
"1/11/2012",0.1,8.803,0,0.2
"1/12/2012",-0.7,8.152,0,0.2
"1/13/2012",-1,8.261,0,0.2
"1/14/2012",0.4,6.005,0,0.2
"1/15/2012",-0.6,5.708,0,0.2
"1/16/2012",-3.2,5.115,0,0.1
"1/17/2012",-1.3,5.009,0.4,0.2
"1/18/2012",1.4,5.085,1.2,0.3
"1/19/2012",0.8,5.693,0,0.3
"1/20/2012",-1,4.825,0,0.2
"1/21/2012",-0.1,4.606,0,0.2
"1/22/2012",0.3,4.205,6.2,0.3
"1/23/2012",-0.2,3.63,4.7,0.3
"1/24/2012",-2.9,4.674,1.4,0.1
"1/25/2012",-8.5,4.96,0,0
"1/26/2012",-6.1,4.666,0,0
"1/27/2012",-1.2,4.325,0,0.2
"1/28/2012",1.8,4.085,0,0.4
"1/29/2012",5.5,3.924,3.5,0.5
"1/30/2012",8,5.565,1,0.7
"1/31/2012",5,4.949,0,0.6
"2/1/2012",7.9,4.688,2.4,0.7
"2/2/2012",7.8,5.899,18.9,0.8
"2/3/2012",1.7,10.662,0,0.4
"2/4/2012",1.8,8.444,0,0.4
"2/5/2012",6.5,8.78,0,0.7
"2/6/2012",8.3,6.934,1.9,0.8
"2/7/2012",7.6,8.888,6.1,0.8
"2/8/2012",9.4,8.102,3.7,0.9
"2/9/2012",4.4,9.148,0.4,0.6
"2/10/2012",5.4,6.73,7.2,0.7
"2/11/2012",2.2,8.024,0.4,0.5
"2/12/2012",1.1,6.842,2.3,0.4
"2/13/2012",4.2,5.995,4.4,0.6
"2/14/2012",6.1,5.721,4.7,0.8
"2/15/2012",7.7,6.323,4.9,0.9
"2/16/2012",3.8,9.618,2.5,0.6
"2/17/2012",1.7,8.404,7.3,0.5
"2/18/2012",6,12.15,11.9,0.8
"2/19/2012",4.3,16.382,6.1,0.7
"2/20/2012",0.3,15.194,0.1,0.4
"2/21/2012",-0.4,15.258,0,0.3
"2/22/2012",-0.3,14.103,0,0.3
"2/23/2012",1.9,11.987,0,0.5
"2/24/2012",6.3,10.69,0.8,0.9
"2/25/2012",7.8,11.808,0,1
"2/26/2012",7.3,6.56,0,1
"2/27/2012",8.5,7.813,0.3,1.1
"2/28/2012",9.6,6.842,9,1.2
"2/29/2012",6.7,13.238,16.2,1
"3/1/2012",4.7,16.004,12.1,0.8
"3/2/2012",2.3,18.535,0.1,0.6
"3/3/2012",4.6,16.294,7.7,0.8
"3/4/2012",3.6,16.755,0,0.7
"3/5/2012",-0.2,14.385,0,0.4
"3/6/2012",1.6,12.701,0,0.6
"3/7/2012",4.9,11.774,0,0.9
"3/8/2012",6.1,10.251,0,1
"3/9/2012",8.8,9.617,0,1.3
"3/10/2012",8,9.236,0,1.2
"3/11/2012",7.9,7.334,0,1.2
"3/12/2012",6.8,7.309,0,1.1
"3/13/2012",5.5,6.686,0,1
"3/14/2012",8.2,6.215,0.5,1.3
"3/15/2012",4.8,5.83,0,1
"3/16/2012",4,5.464,0,0.9
"3/17/2012",7.2,5.307,0,1.3
"3/18/2012",5.2,4.667,0,1.1
"3/19/2012",3.9,4.838,0,0.9
"3/20/2012",4.3,4.125,0,1
"3/21/2012",6.6,4.853,0,1.3
"3/22/2012",9.1,3.98,0,1.5
"3/23/2012",9.7,4.059,1.9,1.6
"3/24/2012",7.9,3.534,1.1,1.4
"3/25/2012",6.4,4.04,8.1,1.3
"3/26/2012",4.6,4.835,4.3,1.1
"3/27/2012",2.8,4.649,8,0.9
"3/28/2012",2.7,4.722,4.8,0.9
"3/29/2012",1.7,6.086,7.3,0.8
"3/30/2012",3.5,5.367,0.8,1
"3/31/2012",4.4,5.562,1.8,1.1
"4/1/2012",4.9,4.465,0.5,1.2
"4/2/2012",7.9,4.926,0,1.6
"4/3/2012",9,4.481,11.9,1.7
"4/4/2012",7.4,6.582,12.6,1.5
"4/5/2012",4,9.143,3.3,1.1
"4/6/2012",2.8,8.512,0.5,1
"4/7/2012",4,8.22,0,1.1
"4/8/2012",7.9,7.531,0,1.7
"4/9/2012",7.2,6.821,0.4,1.6
"4/10/2012",8.5,7.34,1.4,1.8
"4/11/2012",8.6,6.334,6.6,1.8
"4/12/2012",5.9,7.051,1.6,1.4
"4/13/2012",7.4,6.422,0.1,1.6
"4/14/2012",10.8,5.531,4.3,2.1
"4/15/2012",7.9,5.493,0.5,1.8
"4/16/2012",7.9,5.18,13.8,1.8
"4/17/2012",7.9,7.861,0.2,1.8
"4/18/2012",9.2,5.78,1.2,2
"4/19/2012",9.1,5.23,0.1,2
"4/20/2012",11.4,4.415,0.1,2.3
"4/21/2012",13.8,4.572,0.9,2.7
"4/22/2012",15.6,4.424,3.9,2.9
"4/23/2012",8.4,3.97,14.9,1.9
"4/24/2012",8.7,8.046,0,2
"4/25/2012",12.9,5.988,0,2.6
"4/26/2012",13.7,4.887,0,2.7
"4/27/2012",11.4,4.575,4.4,2.4
"4/28/2012",8,4.733,1.5,1.9
"4/29/2012",9,5.313,0,2.1
"4/30/2012",12.7,3.926,0.2,2.7
"5/1/2012",14.6,4.198,0.3,3
"5/2/2012",15.2,3.958,6.1,3.1
"5/3/2012",14,3.796,3.4,2.9
"5/4/2012",16.7,4.127,0,3.4
"5/5/2012",15.3,3.583,10.7,3.2
"5/6/2012",13.2,4.503,2.8,2.8
"5/7/2012",14.7,3.932,4.9,3.1
"5/8/2012",15.1,4.195,2.3,3.1
"5/9/2012",14.4,4.498,17.8,3.1
"5/10/2012",14.9,8.941,2.2,3.1
"5/11/2012",15.6,5.645,0.1,3.3
"5/12/2012",15.5,4.659,0.4,3.3
"5/13/2012",14.4,4.002,2.3,3.1
"5/14/2012",16.1,3.751,0,3.4
"5/15/2012",19.1,3.046,0.6,3.9
"5/16/2012",20.7,2.875,0.7,4.2
"5/17/2012",13.2,2.809,7,3
"5/18/2012",10.4,3.253,3.9,2.5
"5/19/2012",9.2,2.776,0.6,2.3
"5/20/2012",10.5,2.423,0.1,2.6
"5/21/2012",11.2,2.101,2.2,2.7
"5/22/2012",9.7,2.616,0,2.5
"5/23/2012",12,2.23,0,2.8
"5/24/2012",16.4,2.396,0.1,3.6
"5/25/2012",15.1,2.089,1.1,3.4
"5/26/2012",16.1,1.929,14.2,3.5
"5/27/2012",12.2,1.79,0.1,2.9
"5/28/2012",12.7,1.969,4.8,3
"5/29/2012",11.4,2.644,0.5,2.8
"5/30/2012",14.3,2.19,5.2,3.3
"5/31/2012",14.2,1.88,1.5,3.3
"6/1/2012",18.3,2.26,0,4
"6/2/2012",21.4,2.268,0,4.5
"6/3/2012",20.2,1.604,13,4.3
"6/4/2012",18.7,3.693,8.4,4.1
"6/5/2012",15.2,6.404,2.2,3.5
"6/6/2012",11.7,3.307,0.1,2.9
"6/7/2012",13.3,3.26,0,3.2
"6/8/2012",18.7,2.745,0,4.1
"6/9/2012",21.3,2.143,0,4.6
"6/10/2012",14.6,2.03,58.2,3.4
"6/11/2012",10.7,21.155,4.2,2.7
"6/12/2012",15.5,13.904,0,3.6
"6/13/2012",17.2,8.307,0,3.9
"6/14/2012",19.3,6.545,0,4.2
"6/15/2012",19.6,6.149,0,4.3
"6/16/2012",18.1,4.962,0,4
"6/17/2012",17.6,4.43,0,4
"6/18/2012",21,4.131,0,4.5
"6/19/2012",22.5,3.456,0,4.8
"6/20/2012",22.2,3.007,0,4.7
"6/21/2012",21.1,2.704,0.4,4.5
"6/22/2012",15.1,2.509,2.5,3.5
"6/23/2012",14.1,2.668,0,3.3
"6/24/2012",12.7,2.3,0.2,3.1
"6/25/2012",12.2,2.138,0,3
"6/26/2012",14.2,2.017,0,3.4
"6/27/2012",17.1,1.948,0,3.9
"6/28/2012",18,1.871,0.6,4
"6/29/2012",17.2,1.878,0,3.8
"6/30/2012",18.6,1.702,0,4.1
"7/1/2012",20.7,1.641,2.5,4.5
"7/2/2012",23,1.475,27.6,4.9
"7/3/2012",18.3,4.092,16,4
"7/4/2012",16.5,3.637,1.1,3.7
"7/5/2012",17.2,2.64,0,3.8
"7/6/2012",20.4,2.103,4.1,4.4
"7/7/2012",18,1.854,5.2,4
"7/8/2012",12.8,1.892,1.6,3.1
"7/9/2012",13.7,2.026,7.4,3.2
"7/10/2012",14.3,2.602,5.2,3.3
"7/11/2012",9.7,3.084,13.4,2.5
"7/12/2012",10.6,4.299,1.4,2.7
"7/13/2012",13.3,3.632,8.6,3.1
"7/14/2012",12.8,6.054,12.6,3
"7/15/2012",11.1,7.918,3.7,2.7
"7/16/2012",10.9,5.372,0.5,2.7
"7/17/2012",13.4,5.73,0,3.1
"7/18/2012",15.7,4.67,0,3.5
"7/19/2012",16,3.179,0,3.5
"7/20/2012",16.5,4.151,0,3.6
"7/21/2012",17.8,3.352,0,3.8
"7/22/2012",20.3,2.983,0,4.2
"7/23/2012",21.3,2.716,9.6,4.3
"7/24/2012",17.8,2.649,1.1,3.7
"7/25/2012",16.4,3.367,9.2,3.5
"7/26/2012",17.3,3.159,0.2,3.6
"7/27/2012",17.6,3.256,2.6,3.7
"7/28/2012",15.9,2.198,1.5,3.4
"7/29/2012",15.6,3.136,0.3,3.3
"7/30/2012",16.7,2.657,0,3.5
"7/31/2012",18.8,2.336,0,3.8
"8/1/2012",23.4,2.429,8.5,4.5
"8/2/2012",17.1,2.676,1.5,3.5
"8/3/2012",15.4,2.423,3.4,3.2
"8/4/2012",14,2.355,0.6,3
"8/5/2012",13.8,1.896,8.2,2.9
"8/6/2012",16.1,2.751,0.1,3.3
"8/7/2012",16.8,2.078,0.1,3.4
"8/8/2012",17.9,1.733,0,3.6
"8/9/2012",19.7,1.602,0,3.8
"8/10/2012",21.4,1.494,0,4
"8/11/2012",22.3,1.249,0,4.1
"8/12/2012",19.7,1.263,8,3.7
"8/13/2012",20.4,2.52,0,3.8
"8/14/2012",21.4,1.655,0,3.9
"8/15/2012",20.8,1.361,0,3.8
"8/16/2012",21.1,1.364,0,3.8
"8/17/2012",19,1.141,5.3,3.5
"8/18/2012",19.9,1.316,0.8,3.6
"8/19/2012",23.3,1.324,0.9,4.1
"8/20/2012",22.6,1.216,9.2,3.9
"8/21/2012",14.8,1.19,18.8,2.8
"8/22/2012",14.2,2.836,0,2.7
"8/23/2012",19,1.6,0,3.4
"8/24/2012",21.3,1.278,0,3.6
"8/25/2012",22.6,1.197,0,3.8
"8/26/2012",18.8,1.024,7.5,3.3
"8/27/2012",15.5,1.067,0.6,2.8
"8/28/2012",14.7,1.151,0,2.7
"8/29/2012",16,1.06,0,2.8
"8/30/2012",15.4,0.874,30.9,2.7
"8/31/2012",14.4,4.21,0.4,2.5
"9/1/2012",15.4,1.794,0.3,2.6
"9/2/2012",14.1,1.535,8.7,2.5
"9/3/2012",12.4,2.151,5.3,2.2
"9/4/2012",11.1,2.324,0.1,2.1
"9/5/2012",11.5,1.742,0.1,2.1
"9/6/2012",13.9,1.469,2.9,2.4
"9/7/2012",15.1,1.373,1.1,2.5
"9/8/2012",14.7,2.01,0,2.4
"9/9/2012",16.2,1.416,0,2.6
"9/10/2012",17.7,1.029,0,2.8
"9/11/2012",18.6,1.011,0,2.8
"9/12/2012",18,1.121,8.6,2.7
"9/13/2012",17.4,1.192,0,2.6
"9/14/2012",17.4,1.209,0.1,2.6
"9/15/2012",19.7,0.724,0,2.8
"9/16/2012",14.3,0.693,0,2.2
"9/17/2012",12.1,0.715,0,2
"9/18/2012",12.9,0.87,0,2
"9/19/2012",13.2,0.993,11.2,2
"9/20/2012",10,1.274,0.2,1.6
"9/21/2012",12.3,1.284,0,1.9
"9/22/2012",14.7,1.032,0,2.1
"9/23/2012",14.5,0.897,0,2.1
"9/24/2012",16.6,NA,0.1,2.2
"9/25/2012",16,NA,1,2.2
"9/26/2012",17.7,NA,9.2,2.4
"9/27/2012",15.7,NA,0.2,2.1
"9/28/2012",16.9,NA,28.4,2.2
"9/29/2012",11.2,NA,25.3,1.6
"9/30/2012",10.5,NA,0.6,1.5
"10/1/2012",10.5,NA,5.8,1.5
"10/2/2012",8.9,NA,4.3,1.3
"10/3/2012",8.6,NA,0,1.3
"10/4/2012",9.9,NA,0.3,1.4
"10/5/2012",10,NA,2.4,1.4
"10/6/2012",7.2,NA,0.1,1.1
"10/7/2012",5.8,NA,0,1
"10/8/2012",8.4,NA,8.9,1.2
"10/9/2012",9.7,NA,5.5,1.3
"10/10/2012",8.9,NA,12.7,1.2
"10/11/2012",9.9,NA,3.4,1.3
"10/12/2012",8.5,NA,4.1,1.1
"10/13/2012",7.6,NA,23,1.1
"10/14/2012",8.5,NA,2.1,1.1
"10/15/2012",9.4,NA,3.4,1.2
"10/16/2012",9.9,NA,5.1,1.2
"10/17/2012",8.8,NA,0.1,1.1
"10/18/2012",9.1,NA,1.2,1.1
"10/19/2012",10.7,NA,4,1.2
"10/20/2012",13.3,NA,0,1.4
"10/21/2012",14.3,NA,0,1.4
"10/22/2012",11.9,NA,0,1.2
"10/23/2012",13.8,NA,0.5,1.4
"10/24/2012",12.9,NA,0.1,1.3
"10/25/2012",12.9,NA,2,1.3
"10/26/2012",11.4,NA,5.7,1.1
"10/27/2012",8.7,NA,0.1,0.9
"10/28/2012",11,NA,2.6,1.1
"10/29/2012",9.6,NA,0.1,1
"10/30/2012",11.4,NA,10.3,1.1
"10/31/2012",8.6,NA,0.3,0.9
"11/1/2012",8.5,NA,0.1,0.9
"11/2/2012",9.7,NA,9.7,0.9
"11/3/2012",7,NA,1,0.7
"11/4/2012",5.3,NA,5.6,0.6
"11/5/2012",6.8,NA,11.6,0.7
"11/6/2012",9.4,NA,0.2,0.8
"11/7/2012",7,NA,0.2,0.7
"11/8/2012",5.7,NA,1.6,0.6
"11/9/2012",5.4,NA,0.9,0.6
"11/10/2012",4,NA,0.8,0.5
"11/11/2012",5.2,NA,0,0.6
"11/12/2012",11.5,NA,11.9,0.9
"11/13/2012",8.4,NA,19,0.7
"11/14/2012",5.2,NA,0.1,0.6
"11/15/2012",4,NA,0,0.5
"11/16/2012",4,NA,0.2,0.5
"11/17/2012",3.5,NA,0.6,0.5
"11/18/2012",3.7,NA,0.7,0.4
"11/19/2012",6.5,NA,6.2,0.6
"11/20/2012",4.5,NA,4.6,0.5
"11/21/2012",5.5,NA,1.5,0.5
"11/22/2012",9.7,NA,4.4,0.7
"11/23/2012",8.5,NA,17.8,0.7
"11/24/2012",4.5,NA,0,0.4
"11/25/2012",6.7,NA,15.2,0.6
"11/26/2012",5.8,NA,4.8,0.5
"11/27/2012",7,NA,4,0.6
"11/28/2012",10,NA,0,0.7
"11/29/2012",11.1,NA,0.1,0.7
"11/30/2012",10.7,NA,0,0.7
"12/1/2012",11.8,9.654,0.7,0.8
"12/2/2012",9.2,7.851,4.7,0.6
"12/3/2012",5.5,11.066,0,0.4
"12/4/2012",5.2,7.156,0.9,0.4
"12/5/2012",8.4,6.652,0.6,0.6
"12/6/2012",9.7,6.625,0.2,0.6
"12/7/2012",12.8,5.638,7.8,0.8
"12/8/2012",9.7,5.856,0.7,0.6
"12/9/2012",5.9,4.591,1.4,0.4
"12/10/2012",7.8,4.239,0.7,0.5
"12/11/2012",7,5.01,0,0.5
"12/12/2012",10.2,4.45,0,0.6
"12/13/2012",10,4.197,1,0.6
"12/14/2012",7.6,3.628,4.7,0.5
"12/15/2012",3.8,5.114,1.6,0.4
"12/16/2012",3.2,3.737,1.6,0.3
"12/17/2012",3.6,2.926,1.4,0.4
"12/18/2012",6,3.873,0,0.5
"12/19/2012",7,3.218,0,0.5
"12/20/2012",5,3.482,0,0.4
"12/21/2012",4.2,2.955,0,0.4
"12/22/2012",2.9,3.566,0,0.3
"12/23/2012",4.8,2.884,0,0.4
"12/24/2012",6.7,2.415,0.5,0.5
"12/25/2012",5.5,2.393,1.9,0.4
"12/26/2012",4.6,2.538,0.6,0.4
"12/27/2012",6.3,2.442,5.1,0.5
"12/28/2012",1.6,2.983,0,0.3
"12/29/2012",0.4,2.943,0.6,0.2
"12/30/2012",-0.8,2.34,0.2,0.2
"12/31/2012",-1.5,2.27,0.2,0.1
